Категория;Наименование;Цена;Ссылка
Овощи и фрукты;Финики СЕМУШКА Королевские, 150г;289.99 ₽;https://lenta.com/product/369583-finiki-korolevskie-rossiya-150g/
Овощи и фрукты;Петрушка, 30г;54.99 ₽;https://lenta.com/product/259630-petrushka-30g/
Овощи и фрукты;Курага СЕМУШКА, 300г;349.99 ₽;https://lenta.com/product/440982-kuraga-rossiya-300g/
Овощи и фрукты;Основа для коктейля фруктово-ягодная замороженная NONAME Тропик шот, из манго и пюре маракуйи, 120г;139.99 ₽;https://lenta.com/product/883586-osnova-dlya-koktejjlya-tropik-shot-fruktovo-yagodnaya-iz-mango-i-pyure-marakujji-zam-rossiya-120g/
Овощи и фрукты;Соус острый ФЭГ Сацебели, 240г;92.99 ₽;https://lenta.com/product/551652-sous-sacebeli-ostryjj-rossiya-240g/
Овощи и фрукты;Укроп свежий, 180г;179.99 ₽;https://lenta.com/product/682201-ukrop-svezhijj-rossiya-180g/
Овощи и фрукты;Клубника свежая, 250г;299.99 ₽;https://lenta.com/product/23952-klubnika-svezhaya-250g/
Овощи и фрукты;Манго сушеное, весовое;385.00 ₽;https://lenta.com/product/594678-mango-sushenoe-ves/
Овощи и фрукты;Кешью SUPER жареный, 200г;249.99 ₽;https://lenta.com/product/701272-keshyu-zharenyjj-rossiya-200g/
Овощи и фрукты;Имбирь маринованный БЕЛОРУЧКА, 400г;189.99 ₽;https://lenta.com/product/166830-imbir-marinovannyjj-rossiya-400g/
Овощи и фрукты;Смесь фруктово-ореховая DOLCE ALBERO Спортивная, 150г;169.99 ₽;https://lenta.com/product/719277-smes-orehov-i-suhofruktov-sportivnaya-rossiya-150g/
Овощи и фрукты;Ананас Gold, весовой;479.98 ₽;https://lenta.com/product/326275-ananas-gold-ves/
Овощи и фрукты;Цукаты ЛЕНТА Имбирь, 120г;109.99 ₽;https://lenta.com/product/508323-cukaty-imbir-rossiya-120g/
Овощи и фрукты;Смесь салатная БЕЛАЯ ДАЧА Корсика, 80г;219.99 ₽;https://lenta.com/product/865937-salatnyjj-miks-korsika-80g/
Овощи и фрукты;Орех кедровый DOLCE ALBERO очищенный, 100г;389.99 ₽;https://lenta.com/product/543923-oreh-kedrovyjj-ochishchennyjj-naturalnye-rossiya-100g/
Овощи и фрукты;Десерт фруктовый СИЛА ТРАДИЦИИ Клубника, 4х100г;169.99 ₽;https://lenta.com/product/559108-fruktovyjj-desert-klubnika-rossiya-4100g/
Овощи и фрукты;Клубника ЛУКОШКО протертая с сахаром, 200г;99.99 ₽;https://lenta.com/product/658453-klubnika-protertaya-s-saharom-rossiya-200g/
Овощи и фрукты;Арахис DOLCE ALBERO подсоленный жареный, 200г;99.99 ₽;https://lenta.com/product/448705-arahis-podsolennyjj-zharenyjj-rossiya-200g/
Овощи и фрукты;Киви, 500г;199.99 ₽;https://lenta.com/product/697883-kivi-500g/
Овощи и фрукты;Облепиха ЛУКОШКО протертая с сахаром, 200г;99.99 ₽;https://lenta.com/product/658637-oblepiha-protertaya-s-saharom-rossiya-200g/
Овощи и фрукты;Арахис SMAKKY соленый, 150г;99.99 ₽;https://lenta.com/product/693411-arahis-solenyjj-kitajj-150g/
Овощи и фрукты;Финики сушеные с косточкой ЛЕНТА, 200г;79.99 ₽;https://lenta.com/product/354170-finiki-sushenye-rossiya-200g/
Овощи и фрукты;Арахис в скорлупе, весовой;112.50 ₽;https://lenta.com/product/99880-arahis-v-skorlupe-ves/
Овощи и фрукты;Миндаль ЛЕНТА LIFE натуральный, 200г;329.99 ₽;https://lenta.com/product/687077-mindal-naturalnyjj-rossiya-200g/
Овощи и фрукты;Капуста квашеная БЕЛОРУЧКА с дикой ягодой, 500г;134.99 ₽;https://lenta.com/product/237916-kapusta-kvashenaya-s-dikojj-yagodojj-rossiya-500g/
Овощи и фрукты;Шампиньоны Королевские, весовые;175.00 ₽;https://lenta.com/product/370432-griby-shampinony-korolevskie-ves/
Овощи и фрукты;Фисташки жареные соленые, весовые;400.00 ₽;https://lenta.com/product/45003-fistashki-zharenye-solenye-ves/
Овощи и фрукты;Капуста квашеная ФЭГ По-деревенски, 900г;174.99 ₽;https://lenta.com/product/311915-kapusta-kvashenaya-derevenskaya-rossiya-900g/
Овощи и фрукты;Смесь компотная BONVIDA, 500г;139.99 ₽;https://lenta.com/product/704253-smes-kompotnaya-rossiya-500g/
Овощи и фрукты;Смесь салатная Трио;179.99 ₽;https://lenta.com/product/281405-salat-trio-miks-1sht/
Овощи и фрукты;Смесь ореховая СЕМУШКА с клюквой, 120г;229.99 ₽;https://lenta.com/product/515968-smes-orehovaya-s-klyukvojj-rossiya-120g/
Овощи и фрукты;Фундук сушеный, весовой;450.00 ₽;https://lenta.com/product/60375-funduk-sushenyjj-ves/
Овощи и фрукты;Салат Маслянистый, в горшочке;129.99 ₽;https://lenta.com/product/600519-salat-maslyanistyjj-v-gorshochke-1sht/
Овощи и фрукты;Цукаты киви, весовые;162.50 ₽;https://lenta.com/product/488914-cukaty-kivi-ves/
Овощи и фрукты;Набор овощей для салата Винегрет, 900г;289.99 ₽;https://lenta.com/product/378452-nabor-ovoshchejj-dlya-vinegreta-vu-900g/
Овощи и фрукты;Салат SCORO Шпинат, 50г;179.99 ₽;https://lenta.com/product/685907-salat-shpinat-50g/
Овощи и фрукты;Яблоки Гала Дарк Барон, 4шт;199.99 ₽;https://lenta.com/product/599958-yabloki-gala-dark-baron-rossiya-4sht/
Овощи и фрукты;Огурцы соленые 365 ДНЕЙ, 300г;99.99 ₽;https://lenta.com/product/736940-ogurcy-solenye-vu-rossiya-300g/
Овощи и фрукты;Дыня сладкая, Азия, весовая;299.99 ₽;https://lenta.com/product/899200-dynya-aziya-sladkaya-ves/
Овощи и фрукты;Шиповник ЛЕНТА, 200г;92.59 ₽;https://lenta.com/product/718692-shipovnik-rossiya-200g/
Овощи и фрукты;Черника КЕДРОВЫЙ БОР сушеная, 50г;159.99 ₽;https://lenta.com/product/884531-chernika-yagody-cherniki-sushenojj-rossiya-50g/
Овощи и фрукты;Брусника КЕДРОВЫЙ БОР сушеная, 50г;159.99 ₽;https://lenta.com/product/884532-brusnika-yagody-brusniki-sushenojj-rossiya-50g/
Овощи и фрукты;Свекла отварная, соломка, 500г;109.99 ₽;https://lenta.com/product/373634-svekla-varenaya-solomka-vu-500g/
Овощи и фрукты;Лук Шалот, 200г;139.99 ₽;https://lenta.com/product/78061-luk-shalot-200g/
Овощи и фрукты;Лайм ЛЕНТА FRESH, 3шт;129.99 ₽;https://lenta.com/product/771025-lajjm-3sht/
Овощи и фрукты;Смесь овощная 4 СЕЗОНА Овощи по-деревенски, 400г;124.99 ₽;https://lenta.com/product/94276-smes-ovoshchnaya-ovoshchi-po-derevenski-zam-rossiya-400g/
Овощи и фрукты;Миндаль 365 ДНЕЙ обжаренный, 150г;199.99 ₽;https://lenta.com/product/697365-mindal-obzharennyjj-rossiya-150g/
Овощи и фрукты;Манго ЛЕНТА FRESH спелое, шт;269.99 ₽;https://lenta.com/product/770484-mango-speloe-1sht/
Овощи и фрукты;Арахис в хрустящей корочке со вкусом 4 сыра, весовой;92.50 ₽;https://lenta.com/product/684436-arahis-v-hrustyashchejj-korochke-4-syra-ves-rossiya/
Овощи и фрукты;Кешью жареный, весовой;450.00 ₽;https://lenta.com/product/346643-keshyu-zharenyjj-ves/
Овощи и фрукты;Арахис в хрустящей корочке со вкусом васаби, весовой;85.00 ₽;https://lenta.com/product/684458-arahis-v-hrustyashchejj-korochke-so-vkusom-vasabi-ves-rossiya/
Овощи и фрукты;Манго кубики, фасованное, весовое;200.00 ₽;https://lenta.com/product/640025-mango-kubik-fas-ves/
Овощи и фрукты;Кукуруза вареная, 450г;189.99 ₽;https://lenta.com/product/373636-kukuruza-varenaya-vu-450g/
Овощи и фрукты;Кинза свежая, 180г;289.99 ₽;https://lenta.com/product/726449-kinza-svezhaya-180g/
Овощи и фрукты;Чернослив сушеный 365 ДНЕЙ без косточки, 100г;79.99 ₽;https://lenta.com/product/702254-chernosliv-sushenyjj-bk-rossiya-100g/
Овощи и фрукты;Шампиньоны для запекания ЛЕНТА FRESH, 700г;289.99 ₽;https://lenta.com/product/558631-griby-shampinony-dlya-zapekaniya-700g/
Овощи и фрукты;Капуста квашеная ТРАДИЦИИ ВКУСА По-деревенски, 250г;92.99 ₽;https://lenta.com/product/678332-kapusta-kvashenaya-po-derevenski-rossiya-250g/
Овощи и фрукты;Смесь PREMIUM CLUB К пиву, миндаль, ядра арахиса обжаренные соленые и сухой сыр, 180г;299.99 ₽;https://lenta.com/product/690329-smes-orehi-yadera-arahisa-obzh-solenyh-i-suhogo-syra-k-pivu-banka-rossiya-180g/
Овощи и фрукты;Изюм темный, весовой;87.50 ₽;https://lenta.com/product/99408-izyum-temnyjj-ves/
Овощи и фрукты;Хурма сушеная, весовая;325.00 ₽;https://lenta.com/product/595829-hurma-sushenaya-ves/
Овощи и фрукты;Редис в пучках, 1шт;199.99 ₽;https://lenta.com/product/48815-redis-v-puchkah-1sht/
Овощи и фрукты;Томаты черри микс, 250г;279.99 ₽;https://lenta.com/product/299669-tomaty-cherri-miks-250g/
Овощи и фрукты;Смесь компотная NATURFOODS ассорти, 700г;163.99 ₽;https://lenta.com/product/450668-smes-assorti-kompotnaya-rossiya-700g/
Овощи и фрукты;Базилик фиолетовый ТРАВКИ С ГРЯДКИ, в горшочке;129.99 ₽;https://lenta.com/product/735035-bazilik-fioletovyjj-rossiya-1sht/
Овощи и фрукты;Фисташки ЭДЕН ГАРДЕН Акбари, жареные соленые калибр 22/24, 50г;99.99 ₽;https://lenta.com/product/732343-fistashki-akbari-zharenye-solenye-kalibr-2224-rossiya-50g/
Овощи и фрукты;Перец Чили красный, мини, 30г;99.99 ₽;https://lenta.com/product/771675-perec-krasnyjj-chili-mini-tailand-30g/
Овощи и фрукты;Клубника, высший сорт, Ставрополье, 200г;469.99 ₽;https://lenta.com/product/531810-klubnika-stavropolya-rossiya-200g/
Овощи и фрукты;Орех Макадамия в скорлупе, весовая;250.00 ₽;https://lenta.com/product/593374-oreh-makadamiya-v-skorlupe-ves/
Овощи и фрукты;Капуста брокколи замороженная BONVIDA, 1,5кг;429.99 ₽;https://lenta.com/product/495922-kapusta-brokkoli-brokkoli-zam-1500g/
Овощи и фрукты;Арахис SMAKKY жареный соленый, 200г;69.99 ₽;https://lenta.com/product/702095-arahis-zharenyjj-soljnyjj-rossiya-200g/
Овощи и фрукты;Арахис SMAKKY Лучок, жареный соленый, 70г;39.99 ₽;https://lenta.com/product/725996-arahis-zharenyjj-solenyjj-luchok-rossiya-70g/
Овощи и фрукты;Аджика ТРАДИЦИИ ВКУСА перцовая, 300г;109.99 ₽;https://lenta.com/product/525220-adzhika-percovaya-rossiya-300g/
Овощи и фрукты;Маракуйя (пассифлора), 2шт;129.99 ₽;https://lenta.com/product/603213-marakujjya-passiflora-2sht/
Овощи и фрукты;Салат Ромэн, в горшочке;119.99 ₽;https://lenta.com/product/338957-salat-romen-v-gorshochke-1sht/
Овощи и фрукты;Базилик зеленый ТРАВКИ С ГРЯДКИ, в горшочке;129.99 ₽;https://lenta.com/product/735034-bazilik-zelenyjj-rossiya-1sht/
Овощи и фрукты;Кешью 365 ДНЕЙ жареный, 150г;149.99 ₽;https://lenta.com/product/682537-keshyu-zharenyjj-rossiya-150g/
Овощи и фрукты;Спаржа ТРАДИЦИИ ВКУСА По-корейски, 500г;269.99 ₽;https://lenta.com/product/663342-sparzha-po-korejjski-rossiya-500g/
Овощи и фрукты;Яблоки Богатырь, 4шт;174.99 ₽;https://lenta.com/product/607403-yabloki-bogatyr-rossiya-4sht/
Овощи и фрукты;Смесь салатная SCORO Марсель, 200г;139.99 ₽;https://lenta.com/product/743803-salatnaya-smes-marsel-200g/
Овощи и фрукты;Питахайя красная АРТФРУТ, шт;299.99 ₽;https://lenta.com/product/639924-pitahajjya-krasnaya-1sht/
Овощи и фрукты;Картофель красный, фасованный, весовой;224.98 ₽;https://lenta.com/product/39452-kartofel-krasnyjj-fas-ves/
Овощи и фрукты;Капуста квашеная ТРАДИЦИИ ВКУСА с клюквой, 500г;134.99 ₽;https://lenta.com/product/525183-kapusta-kvashenaya-s-klyukvojj-rossiya-500g/
Овощи и фрукты;Перец Чили, красный/зеленый, 100г;179.99 ₽;https://lenta.com/product/411109-perec-chili-100g/
Овощи и фрукты;Огурцы соленые ТРАДИЦИИ ВКУСА, 1000г;184.99 ₽;https://lenta.com/product/565024-ogurcy-solenye-rossiya-1000g/
Овощи и фрукты;Лук репчатый, 600г;99.99 ₽;https://lenta.com/product/724837-luk-repchatyjj-600g/
Овощи и фрукты;Томаты черри на ветке Премиум, 200г;259.99 ₽;https://lenta.com/product/596623-tomaty-cherri-premium-na-vetke-rossiya-200g/
Овощи и фрукты;Перец Рамиро сладкий, 300г;299.99 ₽;https://lenta.com/product/250882-perec-ramiro-sladkijj-300g/
Овощи и фрукты;Киви АРТФРУТ Грин, 6шт;349.99 ₽;https://lenta.com/product/687674-kivi-grin-6sht/
Овощи и фрукты;Десерт фруктовый СИЛА ТРАДИЦИИ Яблоко-абрикос, 2х100г;69.99 ₽;https://lenta.com/product/661359-fruktovyjj-desert-yabloko-abrikos-rossiya-2100g/
Овощи и фрукты;Фасоль стручковая замороженная МИРАТОРГ резанная, 400г;159.99 ₽;https://lenta.com/product/167488-fasol-struchkovaya-rez-rossiya-400g/
Овощи и фрукты;Кукуруза вареная, шт;129.99 ₽;https://lenta.com/product/632455-kukuruza-varenaya-1-sht/
Овощи и фрукты;Чипсы банановые, весовые;120.00 ₽;https://lenta.com/product/593375-chipsy-bananovye-ves/
Овощи и фрукты;Имбирь маринованный ТРАДИЦИИ ВКУСА белый, 250г;109.99 ₽;https://lenta.com/product/694125-imbir-marinovannyjj-belyjj-rossiya-250g/
Овощи и фрукты;Капуста брокколи замороженная 365 ДНЕЙ, 400г;87.99 ₽;https://lenta.com/product/173145-kapusta-brokkoli-zam-400g/
Овощи и фрукты;Фисташки BONVIDA жареные соленые, 500г;729.99 ₽;https://lenta.com/product/519436-fistashki-zharenye-solenye-rossiya-500g/
Овощи и фрукты;Арахис SMAKKY Asian mix снековая тарелка, со вкусом васаби, креветки, грибов со сметаной, жареный соленый, 200г;99.99 ₽;https://lenta.com/product/691790-arahis-asian-mix-tarelka-snekovaya-rossiya-200g/
Овощи и фрукты;Орехи грецкие очищенные, весовые;240.00 ₽;https://lenta.com/product/60367-orehi-greckie-greckie-ochishchenye-ves/
Овощи и фрукты;Капуста квашеная БЕЛАЯ ДАЧА Деревенская, 450г;129.99 ₽;https://lenta.com/product/724377-kapusta-kvash-derevenskaya-450g/
Овощи и фрукты;Смесь овощная Мексиканская, весовая;120.00 ₽;https://lenta.com/product/151247-smes-ovoshchnaya-meksikanskaya-zam-ves-rossiya/
Овощи и фрукты;Авокадо Хасс АРТФРУТ, шт;129.99 ₽;https://lenta.com/product/740695-avokado-hass-1sht/
Овощи и фрукты;Питахайя желтая, весовая;360.00 ₽;https://lenta.com/product/671537-pitahajjya-zheltaya-ves/
Овощи и фрукты;Миндаль BONVIDА жареный, 500г;649.99 ₽;https://lenta.com/product/517570-mindal-zharenyjj-rossiya-500g/
Овощи и фрукты;Шампиньоны резаные, 300г;89.99 ₽;https://lenta.com/product/11486-griby-shampinony-rezanye-300g/
Овощи и фрукты;Фундук BIO МАРКЕТ натуральный, 150г;299.99 ₽;https://lenta.com/product/748628-funduk-naturalnyjj-rossiya-150g/
Овощи и фрукты;Лимон и имбирь ЛУКОШКО протертые с сахаром, 200г;99.99 ₽;https://lenta.com/product/658454-limon-imbir-protertyjj-s-saharom-rossiya-200g/
Овощи и фрукты;Арахис SMAKKY Ребрышки, жареный соленый, 70г;39.99 ₽;https://lenta.com/product/726107-arahis-zharenyjj-solenyjj-rebryshki-rossiya-70g/
Овощи и фрукты;Петрушка, в горшочке;84.99 ₽;https://lenta.com/product/83030-petrushka-v-gorshochke-1sht/
Овощи и фрукты;Клюква ЛУКОШКО протертая с сахаром, 200г;99.99 ₽;https://lenta.com/product/658452-klyukva-protertaya-s-saharom-rossiya-200g/
Овощи и фрукты;Маракуйя АРТФРУТ Пассифлора, 2шт;199.99 ₽;https://lenta.com/product/639926-marakujjya-passiflora-2sht/
Овощи и фрукты;Смесь фруктово-ореховая DOLCE ALBERO жареные орехи и изюм, 150г;176.99 ₽;https://lenta.com/product/679465-smes-zharenye-orehi--izyum-rossiya-150g/
Овощи и фрукты;Миндаль ЛЕНТА жареный, 150г;199.99 ₽;https://lenta.com/product/699725-mindal-zharenyjj-rossiya-150g/
Овощи и фрукты;Фунчоза БЕЛОРУЧКА По-корейски с овощами, 150г;79.99 ₽;https://lenta.com/product/540834-funchoza-s-ovoshchami-po-korejjski-rossiya-150g/
Овощи и фрукты;Финики сушеные с косточкой, весовые;70.00 ₽;https://lenta.com/product/122563-finiki-sushenye-s-kostochkojj-ves/
Овощи и фрукты;Курага DOLCE ALBERO сушеная без косточек, 150г;169.99 ₽;https://lenta.com/product/719304-kuraga-sushenaya-bk-tadzhikistan-150g/
Овощи и фрукты;Десерт фруктовый СИЛА ТРАДИЦИИ Яблоко-клубника, 2х100г;89.99 ₽;https://lenta.com/product/661361-fruktovyjj-desert-yabloko-klubnika-rossiya-2100g/
Овощи и фрукты;Ежевика АРТФРУТ, 125г;449.99 ₽;https://lenta.com/product/687848-ezhevika-125g/
Овощи и фрукты;Фисташки SMAKKY жареные подсоленные, 200г;299.99 ₽;https://lenta.com/product/684635-fistashki-podsolennye-zharenye-rossiya-200g/
Овощи и фрукты;Салат листовой Фриллис красный, 100г;129.99 ₽;https://lenta.com/product/739624-salat-listovojj-frillis-krasnyjj-up-100g/
Овощи и фрукты;Морковь BONVIDA По-корейски, 1кг;159.99 ₽;https://lenta.com/product/576930-morkov-po-korejjski-rossiya-1000g/
Овощи и фрукты;Орех пекан PREMIUM CLUB очищенный, 100г;289.99 ₽;https://lenta.com/product/680691-oreh-pekan-ochishchennyjj-meksika-100g/
Овощи и фрукты;Картофель фри BONVIDA, 1,5кг;509.99 ₽;https://lenta.com/product/684309-kartofel-fri-zam-1500g/
Овощи и фрукты;Шампиньоны быстрозамороженные, резаные, весовые;104.00 ₽;https://lenta.com/product/891833-griby-shampinony-rez-bystrozamorozhennye-ves-rossiya/
Овощи и фрукты;Смесь компотная, весовая;100.00 ₽;https://lenta.com/product/116414-smes-kompotnaya-ves-rossiya/
Овощи и фрукты;Томаты вяленые, 100г;149.99 ₽;https://lenta.com/product/654956-tomaty-vyalenye-100g/
Овощи и фрукты;Малина ЛУКОШКО протертая с сахаром, 200г;99.99 ₽;https://lenta.com/product/658635-malina-protertaya-s-saharom-rossiya-200g/
Овощи и фрукты;Морская капуста ТРАДИЦИИ ВКУСА По-корейски, 500г;144.99 ₽;https://lenta.com/product/525223-morskaya-kapusta-po-korejjski-rossiya-500g/
Овощи и фрукты;Орехи кедровые СИБИРСКИЙ КЕДР очищенные, 100г;359.99 ₽;https://lenta.com/product/703962-orehi-kedrovye-ochishchennye-7872-rossiya-100g/
Овощи и фрукты;Имбирь маринованный 365 ДНЕЙ, 200г;69.99 ₽;https://lenta.com/product/740375-imbir-marinovannyjj-rossiya-200g/
Овощи и фрукты;Томаты желтые Органза, 350г;259.99 ₽;https://lenta.com/product/292801-tomaty-zheltye-svezhie-organza-350g/
Овощи и фрукты;Томаты розовые, 500г;249.99 ₽;https://lenta.com/product/280267-tomaty-rozovye-500g/
Овощи и фрукты;Суп 4 СЕЗОНА Щавелевый, 400г;184.99 ₽;https://lenta.com/product/67923-sup-shchavelevyjj-zam-rossiya-400g/
Овощи и фрукты;Свекла вареная, кубики, 500г;109.99 ₽;https://lenta.com/product/675172-svekla-varenaya-kubiki-vu-rossiya-500g/
Овощи и фрукты;Смесь салатная Руккола, фриссе и радиччо, 75г;129.99 ₽;https://lenta.com/product/621245-smes-salatnaya-rukkola-frisse-radichcho-75g/
Овощи и фрукты;Огурцы тепличные колючие среднеплодные, 600г;174.99 ₽;https://lenta.com/product/411110-ogurcy-sredneplodnye-kolyuchie-teplichnye-rossiya-600g/
Овощи и фрукты;Финики 365 ДНЕЙ, 150г;39.99 ₽;https://lenta.com/product/606271-finiki-rossiya-150g/
Овощи и фрукты;Томаты черри соленые ТРАДИЦИ ВКУСА, 500г;164.99 ₽;https://lenta.com/product/657048-tomaty-cherri-solenye-rossiya-500g/
Овощи и фрукты;Капуста брокколи замороженная СВОЙ УРОЖАЙ, 400г;139.99 ₽;https://lenta.com/product/354275-kapusta-brokkoli-zam-rossiya-400g/
Овощи и фрукты;Кукуруза мини, 1уп;269.99 ₽;https://lenta.com/product/63599-kukuruza-mini-1up/
Овощи и фрукты;Клубника замороженная BONVIDA, 1,5кг;489.99 ₽;https://lenta.com/product/495854-klubnika-zam-1500g/
Овощи и фрукты;Арахис в кокосе, весовой;112.50 ₽;https://lenta.com/product/610106-arahis-v-kokose-ves-rossiya/
Овощи и фрукты;Яблоки Хоней Крисп, 4шт;229.99 ₽;https://lenta.com/product/607326-yabloki-honejj-krisp-rossiya-4sht/
Овощи и фрукты;Фисташки 365 ДНЕЙ жареные соленые, 60г;79.99 ₽;https://lenta.com/product/737490-fistashki-zharenye-solenye-rossiya-60g/
Овощи и фрукты;Томаты ЛЕНТА FRESH коктейльные, на ветке, 350г;299.99 ₽;https://lenta.com/product/724372-tomaty-koktejjl-na-vetk-rossiya-350g/
