Категория;Наименование;Цена;Ссылка
Сыры;Сыр плавленый КАРАТ Для супа и соуса с зеленью 45%, без змж, 90г;64.99 ₽;https://lenta.com/product/570282-syr-plavlenyjj-dlya-supa-i-sousa-s-zelenyu-45-bez-zmzh-rossiya-90g/
Сыры;Сыр СЕЛО ЗЕЛЕНОЕ Сливочный 50%, без змж, 200г;179.99 ₽;https://lenta.com/product/602070-syr-slivochnyjj-50-bez-zmzh-rossiya-200g/
Сыры;Сыр КИПРИНО Мудрая коза из козьего молока 45%, без змж, весовой;471.00 ₽;https://lenta.com/product/664750-syr-mudraya-koza-iz-kozego-moloka-45-bez-zmzh-ves-rossiya/
Сыры;Сыр твердый ENDORF Tulyere 50%, без змж, 200г;369.99 ₽;https://lenta.com/product/609111-syr-tulyere-tv-50-bez-zmzh-rossiya-200g/
Сыры;Сыр творожный КАРАТ Виолетта Шоколадный 50%, без змж, 140г;99.99 ₽;https://lenta.com/product/210168-syr-tvorozhnyjj-violetta-shokoladnyjj-50-bez-zmzh-rossiya-140g/
Сыры;Сыр творожный SVEZA с зеленью 60%, без змж, 150г;99.99 ₽;https://lenta.com/product/692822-syr-tvorozhnyjj-s-zelenyu-60--bez-zmzh-belarus-150g/
Сыры;Сыр копченый ЛЕНТА FRESH Адыгейский 40%, без змж, 250г;239.99 ₽;https://lenta.com/product/739958-syr-adygejjskijj-kopchenyjj-bez-zmzh-rossiya-250g/
Сыры;Сыр NATURA Сливочный 45%, нарезка, без змж, 300г;439.99 ₽;https://lenta.com/product/685451-syr-slivochnyjj-45-nar-bez-zmzh-rossiya-300g/
Сыры;Сыр мягкий АТОН Камамбер с белой плесенью и медом 50–60%, без змж, 100г;169.99 ₽;https://lenta.com/product/552990-syr-kamamber-myagkijj-s-belojj-plesenyu-i-medom-bez-zmzh-rossiya-100g/
Сыры;Сыр РАДОСТЬ ВКУСА для жарки 45%, без змж, 180г;174.99 ₽;https://lenta.com/product/710011-syr-dlya-zharki-45-bez-zmzh-rossiya-180g/
Сыры;Сыр ВЫБОР СЕМЬИ Гауда 45%, нарезка, без змж, 300г;289.99 ₽;https://lenta.com/product/712456-syr-gauda-45-narezka-bez-zmzh-rossiya-300g/
Сыры;Сыр ЛЕНТА Сливочный 45% цилиндр, без змж, 400г;369.99 ₽;https://lenta.com/product/722328-syr-slivochnyjj-45-cilindr-bez-zmzh-rossiya-400g/
Сыры;Сыр полутвердый HOCHLAND Грюнландер 50%, нарезка, без змж, 130г;169.99 ₽;https://lenta.com/product/733127-syr-polutverdyjj-gryunlander-50-bez-zmzh-rossiya-130g/
Сыры;Сыр GALBANI Моцарелла мини 45%, без змж, 195г;139.99 ₽;https://lenta.com/product/557753-syr-mocarella-mini-45-bez-zmzh-rossiya-195g/
Сыры;Сыр ЛЕНТА Легкий 30%, нарезка, без змж, 150г;149.99 ₽;https://lenta.com/product/660084-syr-legkijj-30-narezka-bez-zmzh-rossiya-150g/
Сыры;Сыр полутвердый РАДОСТЬ ВКУСА Российский классический 40%, без змж, весовой;234.00 ₽;https://lenta.com/product/749299-syr-ptv-rossijjskijj-klassicheskijj-40-bez-zmzh-ves-rossiya/
Сыры;Сыр полутвердый РАДОСТЬ ВКУСА Сливочный 40%, без змж, весовой;234.00 ₽;https://lenta.com/product/749342-syr-ptv-slivochnyjj-40-bez-zmzh-ves-rossiya/
Сыры;Сыр BONVIDA Маасдам 45%, нарезка, без змж, 600г;589.99 ₽;https://lenta.com/product/540685-syr-maasdam-45-narezka-bez-zmzh-rossiya-600g/
Сыры;Сыр БЕЛЕБЕЕВСКИЙ Купеческий 52%, без змж, 400г;399.99 ₽;https://lenta.com/product/609493-syr-kupecheskijj-52-bez-zmzh-rossiya-400g/
Сыры;Сыр творожный КАРАТ Виолетта Сливочный 70%, без змж, 180г;139.99 ₽;https://lenta.com/product/538599-syr-tvorozhnyjj-violetta-slivochnyjj-70-bez-zmzh-rossiya-180g/
Сыры;Сыр LA PAULINA Чеддер 48%, без змж, весовой;301.50 ₽;https://lenta.com/product/561829-syr-chedder-48-bez-zmzh-ves-argentina/
Сыры;Сыр рассольный MLEKARA SABAC A.D. Sabac Сербская Брынза 40%, без змж, 515г;339.99 ₽;https://lenta.com/product/728739-syr-ad-sabac-rassolnyjj-serbskaya-brynza-40-bez-zmzh-serbiya-515g/
Сыры;Сыр твердый BELSTER Parmesan 40%, без змж, 195г;219.99 ₽;https://lenta.com/product/626511-syr-parmesan-tv-40-bez-zmzh-rossiya-195g/
Сыры;Сыр КИПРИНО Швейцарский 50% нарезка, без змж, 125г;189.99 ₽;https://lenta.com/product/547172-syr-shvejjcarskijj-50-slajjs-nar-bez-zmzh-rossiya-125g/
Сыры;Продукт плавленый с сыром для бургера 45%, с змж, 130г;60.99 ₽;https://lenta.com/product/741769-produkt-plavlenyjj-s-syrom-dlya-burgera-45-s-zmzh-rossiya-130g/
Сыры;Продукт плавленый Сливочный с сыром 50%, с змж, 200г;59.99 ₽;https://lenta.com/product/456184-produkt-plavlenyjj-s-syrom-slivochnyjj-50-s-zmzh-rossiya-200g/
Сыры;Продукт плавленый СВЕЖАЯ МАРКА Для чизбургера с сыром 45%, с змж, 130г;68.99 ₽;https://lenta.com/product/715918-produkt-plavlenyjj-s-syrom-dlya-chizburgera-45-s-zmzh-rossiya-130g/
Сыры;Сыр DOLCE Пармезан 40%, без змж, 200г;344.99 ₽;https://lenta.com/product/478938-syr-parmezan-40-bez-zmzh-rossiya-200g/
Сыры;Сыр CHEEZZI Terra Del Gusto Горгонзола 60%, без змж, 100г;259.99 ₽;https://lenta.com/product/695478-syr-terra-del-gusto-gorgonzola-60-bez-zmzh-rossiya-100g/
Сыры;Сыр некопченая ЛЕНТА Косичка, без змж, 100г;129.99 ₽;https://lenta.com/product/471282-syr-nekopchenaya-kosichka-bez-zmzh-rossiya-100g/
Сыры;Сыр ЛЕНТА Маасдам 45% нарезка, без змж, 150г;152.99 ₽;https://lenta.com/product/697974-syr-maasdam-fas-45-nar-bez-zmzh-rossiya-150g/
Сыры;Сыр плавленый КАРАТ Чизбургер 25%, без змж, 130г;79.99 ₽;https://lenta.com/product/689217-syr-plavlenyjj-chizburger-25-lomtiki-bez-zmzh-rossiya-130g/
Сыры;Сыр PREMIUM CLUB с томатом и базиликом 45%, нарезка, без змж, 125г;159.99 ₽;https://lenta.com/product/725579-syr-slajjsy-s-tomatom-i-bazilikom-45-bez-zmzh-rossiya-125g/
Сыры;Сыр полутвердый БРЕСТ-ЛИТОВСК Легкий 35%, нарезка, без змж, 130г;159.99 ₽;https://lenta.com/product/743779-syr-polutverdyjj-legkijj-35-bez-zmzh-belarus-130g/
Сыры;Сыр РАДОСТЬ ВКУСА Легкий 35%, без змж, весовой;216.00 ₽;https://lenta.com/product/436231-syr-legkijj-35-ves-bez-zmzh-rossiya/
Сыры;Сыр ЛЕНТА LIFE Легкий безлактозный 30%, без змж, 400г;349.99 ₽;https://lenta.com/product/726137-syr-bezlaktoznyjj-legkijj-30-cilindr-bez-zmzh-rossiya-400g/
Сыры;Сыр мягкий UNAGRANDE Моцарелла 45% палочки, без змж, 120г;169.99 ₽;https://lenta.com/product/533182-syr-mocarella-palochki-45-bez-zmzh-rossiya-120g/
Сыры;Сыр мягкий SUPREME с белой плесенью, без змж, 125г;249.99 ₽;https://lenta.com/product/526661-syr-myagkijj-s-belojj-plesenyu-bez-zmzh-rossiya-125g/
Сыры;Сыр полутвердый HOCHLAND Grunlander Баварский 45% нарезка, без змж, 130г;169.99 ₽;https://lenta.com/product/737313-syr-grunlander-ptv-bavarskijj-45-nar-bez-zmzh-rossiya-130g/
Сыры;Сыр твердый БРЕСТ-ЛИТОВСК выдержанный 12 месяцев 45%, без змж, весовой;450.00 ₽;https://lenta.com/product/772063-syr-tverdyjj-vyderzhannyjj-12-mes-45-bez-zmzh-ves-belarus/
Сыры;Сыр мягкий АТОН Камамбер с белой плесенью и фруктовым клюквенным джемом 50–60%, без змж, 100г;169.99 ₽;https://lenta.com/product/547170-syr-kamamber-myagkijj-s-belojj-plesen-i-dzhemom-frukt-klyukv-bez-zmzh-rossiya-100g/
Сыры;Сыр полутвердый ЭКОНИВА Щучанский 50%, без змж, 200г;199.99 ₽;https://lenta.com/product/687053-syr-shchuchanskijj-ptv-50-bez-zmzh-rossiya-200g/
Сыры;Сыр ВЕРХНЕДВИНСКИЙ Классический Пармезан 45%, без змж, весовой;321.00 ₽;https://lenta.com/product/629856-syr-parmezan-klassicheskijj-45-bez-zmzh-ves-belarus/
Сыры;Сыр КИПРИНО Сливочный 50%, без змж, весовой;270.00 ₽;https://lenta.com/product/99822-syr-slivochnyjj-50-ves-bez-zmzh-rossiya/
Сыры;Сыр УМАЛАТ Кавказский 45%, 280г;279.99 ₽;https://lenta.com/product/632969-syr-kavkazskijj-45-rossiya-280g/
Сыры;Сыр PREMIUM CLUB с лисичками 45%, без змж, 200г;279.99 ₽;https://lenta.com/product/722036-syr-s-lisichkami-45-bez-zmzh-rossiya-200g/
Сыры;Сыр плавленый АЛАНТАЛЬ N70 40%, без змж, 240г;184.99 ₽;https://lenta.com/product/742873-syr-plavlenyjj-n70-40-bez-zmzh-rossiya-240g/
Сыры;Сыр плавленый HOCHLAND Индейка с прованскими травами 40%, без змж, 230г;179.99 ₽;https://lenta.com/product/748288-syr-plavlenyjj-indejjka-s-provanskimi-travami-40-bez-zmzh-rossiya-230g/
Сыры;Сыр творожный КАРАТ Виолетта с лососем 70%, без змж, 140г;99.99 ₽;https://lenta.com/product/692900-syr-violetta-tvorozhnyjj-s-lososem-70-bez-zmzh-rossiya-140g/
Сыры;Сыр из козьего молока БЕЛОЕ ЗОЛОТО Грана Кози Леварден 50%, без змж, 150г;419.99 ₽;https://lenta.com/product/558561-syr-grana-kozi-levarden-iz-kozego-moloka-50-bez-zmzh-rossiya-150g/
Сыры;Сыр PREMIUM CLUB Пармезан 45%, без змж, 200г;269.99 ₽;https://lenta.com/product/721175-syr-parmezan-45-fas-bez-zmzh-rossiya-200g/
Сыры;Сыр творожный САВУШКИН ПРОДУКТ Воздушный с зеленью 60%, без змж, 150г;109.99 ₽;https://lenta.com/product/560241-syr-tvorozhnyjj-vozdushnyjj-s-zelenyu-60-bez-zmzh-belarus-150g/
Сыры;Сыр СМЗ УГЛИЧСКИЙ Российский 50%, без змж, весовой;270.00 ₽;https://lenta.com/product/557887-syr-rossijjskijj-50-bez-zmzh-ves-rossiya/
Сыры;Сыр полутвердый Тильзитер 45%, без змж, 170г;159.99 ₽;https://lenta.com/product/745358-syr-tilziter-45-fas-bez-zmzh-rossiya-170g/
Сыры;Сыр БЕЛЕБЕЕВСКИЙ Благородный дуэт 50%, без змж, 190г;179.99 ₽;https://lenta.com/product/570557-syr-blagorodnyjj-duet-50-bez-zmzh-rossiya-190g/
Сыры;Сыр БЕЛЕБЕЕВСКИЙ 45%, нарезка, без змж, 120г;149.99 ₽;https://lenta.com/product/723037-syr-45-slajjs-bez-zmzh-rossiya-120g/
Сыры;Сыр мягкий PRESIDENT Mini Snack a La Francaise с красной плесенью 60%, без змж, 90г;229.99 ₽;https://lenta.com/product/579966-syr-myagkijj-mini-snack-a-la-francaise-s-krasnojj-plesenyu-60-bez-rossiya-90g/
Сыры;Сыр плавленый СЫРОБОГАТОВ Сливочный 50%, без змж, 200г;129.99 ₽;https://lenta.com/product/344737-syr-plavlenyjj-slivochnyjj-50-vanna-bez-zmzh-rossiya-200g/
Сыры;Сыр мягкий ЛЕНТА FRESH Моцарелла мини, без змж, 120г;109.99 ₽;https://lenta.com/product/712376-syr-myagkijj-mocarella-mini-bez-zmzh-rossiya-120g/
Сыры;Сыр плавленый HOCHLAND с грибами 55%, без змж, 400г;259.99 ₽;https://lenta.com/product/31881-syr-plavlenyjj-s-gribami-55-vanna-bez-zmzh-rossiya-400g/
Сыры;Сыр полутвердый LAPLANDIA ProTein 33%, без змж, 180г;209.99 ₽;https://lenta.com/product/736950-syr-protein-ptv-33-bez-zmzh-rossiya-180g/
Сыры;Сыр плавленый PRESIDENT Сырная коллекция 45%, без змж, 140г;109.99 ₽;https://lenta.com/product/520702-syr-syrnaya-kollekciya-plavlenyjj-45-bez-zmzh-rossiya-140g/
Сыры;Сыр КИПРИНО Витязь 50%, без змж, весовой;460.50 ₽;https://lenta.com/product/131441-syr-vityaz-50-ves-bez-zmzh-rossiya/
Сыры;Сыр плавленый КАРАТ Шоколадный Десертный 30%, без змж, 230г;129.99 ₽;https://lenta.com/product/210171-syr-plavlenyjj-shokoladnyjj-desertnyjj-30-pst-bez-zmzh-rossiya-230g/
Сыры;Сыр полутвердый LAPLANDIA Сливочный 45%, без змж, 180г;209.99 ₽;https://lenta.com/product/716456-syr-slivochnyjj-ptv-45-fas-bez-zmzh-rossiya-180g/
Сыры;Сыр DOLCE DELUX Пармезан 34%, без змж, 200г;379.99 ₽;https://lenta.com/product/516032-syr-parmezan-34-bez-zmzh-rossiya-200g/
Сыры;Сыр ЛЕНТА FRESH Чечил-лапша сливочный 45%, без змж, 130г;179.99 ₽;https://lenta.com/product/735050-syr-chechil-lapsha-slivochnyjj-45-bez-zmzh-rossiya-130g/
Сыры;Сыр РОГАЧЕВЪ Маасдам 45%, без змж, 200г;199.99 ₽;https://lenta.com/product/645582-syr-maasdam-45-bez-zmzh-belarus-200g/
Сыры;Сыр PRETTO Моцарелла Фиор Ди Латте 45% в воде, без змж, 100г;99.99 ₽;https://lenta.com/product/438623-syr-mocarella-fior-di-latte-v-vode-45-bez-zmzh-rossiya-100g/
Сыры;Сыр BONVIDA Маскарпоне 80%, без змж, 500г;409.99 ₽;https://lenta.com/product/537622-syr-maskarpone-bez-zmzh-rossiya-500g/
Сыры;Сыр полутвердый БРЕСТ-ЛИТОВСК Гранд Маасдам 45%, без змж, весовой;270.00 ₽;https://lenta.com/product/745352-syr-polutverdyjj-grand-maasdam-45-bez-zmzh-ves-belarus/
Сыры;"Сыр PRETTO Моцарелла Чильеджина 45%, без змж, вес сыра 100г, вес с 
водой, 180г";109.99 ₽;https://lenta.com/product/438624-syr-mocarella-chiledzhina-v-vode-ves-syra-100g-45-bez-zmzh-rossiya-180g/
Сыры;Сыр полутвердый HOCHLAND Grunlander Чеддер 50%, нарезка, без змж, 130г;189.99 ₽;https://lenta.com/product/692283-syr-ptv-grunlander-chedder-nar-bez-zmzh-rossiya-130g/
Сыры;Сыр PREMIUM CLUB Чеддер выдержанный 45%, без змж, 200г;229.99 ₽;https://lenta.com/product/706687-syr-chedder-vyderzhannyjj-45-bez-zmzh-rossiya-200g/
Сыры;Сыр мягкий РОТА-АГРО Камамбер с плесенью 50%, без змж, 125г;259.99 ₽;https://lenta.com/product/735629-syr-myagkijj-s-plesenyu-kamamber-bez-zmzh-rossiya-125g/
Сыры;Сыр полутвердый РАДОСТЬ ВКУСА Львиное сердце 40%, нарезка, без змж, 125г;139.99 ₽;https://lenta.com/product/750403-syr-polutverdyjj-lvinoe-serdce-40-bez-zmzh-rossiya-125g/
Сыры;Сыр творожный HOCHLAND Almette с розмарином, без змж, 150г;104.99 ₽;https://lenta.com/product/694693-syr-almette-tvorozhnyjj-s-rozmarinom-bez-zmzh-rossiya-150g/
Сыры;Сыр LANDERS Сливочный 45%, без змж, 200г;164.99 ₽;https://lenta.com/product/715680-syr-slivochnyjj-45-bez-zmzh-belarus-200g/
Сыры;Сыр плавленый СЫРОБОГАТОВ Русское ассорти 45%, без змж, 130г;99.99 ₽;https://lenta.com/product/748843-syr-plavlennyjj-russkoe-assorti-45-bez-zmzh-rossiya-130g/
Сыры;Сыр КИПРИНО Мастер 50%, без змж, весовой;285.00 ₽;https://lenta.com/product/99820-syr-master-50-ves-bez-zmzh-rossiya/
Сыры;Сыр твердый LA PAULINA Гойя 40%, без змж, весовой;432.00 ₽;https://lenta.com/product/866593-syr-tverdyjj-gojjya-40-bez-zmzh-ves-argentina/
Сыры;Сыр полутвердый ЛЕНТА FRESH Халуми 50%, без змж, 100г;154.99 ₽;https://lenta.com/product/730576-syr-polutverdyjj-halumi-50-bez-zmzh-rossiya-100g/
Сыры;Сыр ПРЕДГОРЬЕ КАВКАЗА Коса 45%, без змж, 110г;169.99 ₽;https://lenta.com/product/637255-syr-kosa-45-bez-zmzh-rossiya-110g/
Сыры;Сыр творожный BONFESTO Кремчиз сливочный 70%, без змж, 400г;359.99 ₽;https://lenta.com/product/665842-syr-tvorozhnyjj-kremchiz-slivochnyjj-70-bez-zmzh-belarus-400g/
Сыры;Сыр 365 ДНЕЙ Российский 50%, без змж, в нарезке, 125г;129.99 ₽;https://lenta.com/product/356849-syr-rossijjskijj-50-nar-bez-zmzh-rossiya-125g/
Сыры;Сыр полутвердый БРЕСТ-ЛИТОВСК Классический 45%, без змж, 500г;479.99 ₽;https://lenta.com/product/550809-syr-klassicheskijj-ptv-45-bez-zmzh-belarus-500g/
Сыры;Сыр творожный MLEKARA SABAC FIT Cream Cheese сливочный 60%, без змж, 250г;199.99 ₽;https://lenta.com/product/768185-syr-fit-cream-cheese-slivochnyjj-60-bez-zmzh-serbiya-250g/
Сыры;Сыр ЧИЗОЛИНИ Чечил 40%, без змж, 130г;219.99 ₽;https://lenta.com/product/517157-syr-chechil-svezhijj-40-bez-zmzh-rossiya-130g/
Сыры;Сыр NATURA SELECTION Matured Havarti 45%, нарезка, без змж, 150г;189.99 ₽;https://lenta.com/product/698075-syr-matured-havarti-nar-45-bez-zmzh-rossiya-150g/
Сыры;Сыр творожный BON MATIN с зеленью 30%, без змж 130г, 130г;89.99 ₽;https://lenta.com/product/743055-syr-tvorozhnyjj-s-zelenyu-30-bez-zmzh-130g-rossiya-130g/
Сыры;Сыр твердый LAVKALAVKA Белпер Черная смородина 45%, без змж, 65г;194.99 ₽;https://lenta.com/product/722734-syr-tverdyjj-belper-chernaya-smorodina-45-bez-zmzh-rossiya-65g/
Сыры;Сыр твердый LAIME Пармезан 40%, 6 месяцев, без змж, 125г;379.99 ₽;https://lenta.com/product/729464-syr-parmezan-kolotyjj-tverdyjj-6-mes-40-bez-zmzh-rossiya-125g/
Сыры;Сыр ЛЕНТА LIFE Сливочный безлактозный 50%, без змж, 180г;189.99 ₽;https://lenta.com/product/699684-syr-slivochnyjj-bezlaktoznyjj-50-bez-zmzh-rossiya-180g/
Сыры;Сыр полутвердый РАДОСТЬ ВКУСА Ореховый 40%, без змж, 180г;174.99 ₽;https://lenta.com/product/750405-syr-polutverdyjj-orehovyjj-40-bez-zmzh-rossiya-180g/
Сыры;Сыр БЕЛЕБЕЕВСКИЙ Российский 50%, нарезка, без змж, 120г;149.99 ₽;https://lenta.com/product/723014-syr-rossijjskijj-50-slajjs-bez-zmzh-rossiya-120g/
Сыры;Сыр полутвердый БРЕСТ-ЛИТОВСК Чеддер 45%, без змж, 200г;199.99 ₽;https://lenta.com/product/734869-syr-polutverdyjj-chedder-45-brusok-bez-zmzh-belarus-200g/
Сыры;Сыр NATURA Gouda Гауда 45%, без змж, 180г;179.99 ₽;https://lenta.com/product/769071-syr-gouda-gauda-45-bez-zmzh-rossiya-180g/
Сыры;Сыр творожный BONFESTO Кремчиз 70%, без змж, 400г;269.99 ₽;https://lenta.com/product/667751-syr-tvorozhnyjj-kremchiz-70-bez-zmzh-belarus-400g/
Сыры;Тофу VEG`S Оригинальный, 250г;139.99 ₽;https://lenta.com/product/626595-tofu-originalnyjj-rossiya-250g/
Сыры;"Сыр мягкий SCHONFELD Blue с голубой благородной плесенью 54%, без змж, 
весовой";360.00 ₽;https://lenta.com/product/569888-syr-s-golubojj-blagorodnojj-plesenyu-54-bez-zmzh-ves-argentina/
Сыры;Сыр РАДОСТЬ ВКУСА Легкий 35%, без змж, 180г;164.99 ₽;https://lenta.com/product/710049-syr-legkijj-35-bez-zmzh-rossiya-180g/
Сыры;Сыр АО НАДЕЖДА Тильзитер 50%, без змж, весовой;210.00 ₽;https://lenta.com/product/583994-syr-tilziter-50-bez-zmzh-ves-rossiya/
Сыры;Сыр полутвердый БРЕСТ-ЛИТОВСК Савьер 50%, без змж, весовой;360.00 ₽;https://lenta.com/product/745351-syr-polutverdyjj-saver-50-bez-zmzh-ves-belarus/
Сыры;Сыр копченый ЧИЗОЛИНИ Чечил 45%, без змж, 150г;259.99 ₽;https://lenta.com/product/517167-syr-chechil-kopchenyjj-45-bez-zmzh-rossiya-150g/
Сыры;Сыр VARDEVAAL Маасдам с козьим молоком 45%, без змж, весовой;411.00 ₽;https://lenta.com/product/527671-syr-maasdam-s-kozim-molokom-45-bez-zmzh-ves-rossiya/
Сыры;Сыр BURENKA CLUB Фета Легкий 35%, стик, без змж, 125г;129.99 ₽;https://lenta.com/product/740804-syr-feta-stik-legkijj-35-bez-zmzh-rossiya-125g/
Сыры;Сыр плавленый PRESIDENT Маасдам 40%, без змж, 150г;104.99 ₽;https://lenta.com/product/119544-syr-plavlenyjj-lomtevojj-maazdam-40-bez-zmzh-rossiya-150g/
Сыры;Сыр ЕГОРЛЫК МОЛОКО Камамбер c грецким орехом 50%, без змж, 125г;209.99 ₽;https://lenta.com/product/554358-syr-kamamber-c-greckim-orehom-50-bez-zmzh-rossiya-125g/
Сыры;Сыр ЛЕНТА FRESH Чечил-лапша с чесноком и укропом 45%, без змж, 130г;179.99 ₽;https://lenta.com/product/735214-syr-chechil-lapsha-s-chesnokom-i-ukropom-45-bez-zmzh-rossiya-130g/
Сыры;Сыр плавленый для супа КАРАТ с луком 45%, без змж, 90г;64.99 ₽;https://lenta.com/product/167100-syr-plavlenyjj-s-lukom-dlya-supa-45-bez-zmzh-rossiya-90g/
Сыры;Сыр плавленый копченый ЛЕНТА Колбасный 40%, нарезка, без змж, 150г;109.99 ₽;https://lenta.com/product/729370-syr-plavlenyjj-kolbasnyjj-kopchenyjj-narezka-bez-zmzh-rossiya-150g/
Сыры;Сыр творожный SVEZA Воздушный с авокадо 60%, без змж, 150г;109.99 ₽;https://lenta.com/product/734478-syr-tvorozhnyjj-vozdushnyjj-s-avokado-60-pst-bez-zmzh-belarus-150g/
Сыры;Сыр творожный ЭКОМИЛК 60%, без змж, 120г;89.99 ₽;https://lenta.com/product/686613-syr-tvorozhnyjj-60-bez-zmzh-rossiya-120g/
Сыры;Сыр NATURA Сливочный 45%, без змж, весовой;294.00 ₽;https://lenta.com/product/686659-syr-slivochnyjj-45-ves-bez-zmzh-rossiya/
Сыры;Сыр полутвердый РАДОСТЬ ВКУСА Львиное сердце 40%, без змж, 180г;174.99 ₽;https://lenta.com/product/750401-syr-polutverdyjj-lvinoe-serdce-40-bez-zmzh-rossiya-180g/
Сыры;"Сыр плавленый PRESIDENT Классическая коллекция Сливочный, с ветчиной, 
грибами 45%, без змж, 140г";109.99 ₽;https://lenta.com/product/493049-syr-plavlenyjj-klassicheskaya-kollekciya-sliv-vetchgrib45-bez-zmzh-rossiya-140g/
Сыры;Сыр BONFESTO Моцарелла пицца 40%, без змж, 370г;359.99 ₽;https://lenta.com/product/579925-syr-mocarella-picca-40-bez-zmzh-belarus-370g/
Сыры;Продукт плавленый копченый Колбасный с сыром 40%, с змж, 400г;69.99 ₽;https://lenta.com/product/455641-produkt-plavlenyjj-s-syrom-kolbasnyjj-kopchenyjj-40-s-zmzh-rossiya-400g/
Сыры;Сыр творожный PRETTO 65%, без змж, 250г;199.99 ₽;https://lenta.com/product/738604-syr-tvorozhnyjj-65-bez-zmzh-rossiya-250g/
Сыры;Сыр плавленый копченый ОЛЬХОВО 40%, батончики, без змж, 190г;199.99 ₽;https://lenta.com/product/675378-syr-plavlenyjj-kopchenyjj-40-batonchiki-bez-zmzh-rossiya-190g/
Сыры;Сыр рассольный ЛЕНТА Брынза 45%, без змж, 250г;169.99 ₽;https://lenta.com/product/491111-syr-rassolnyjj-brynza-45-bez-zmzh-belarus-250g/
Сыры;Сыр SCHONFELD Маасдам 45%, нарезка, без змж, 125г;224.99 ₽;https://lenta.com/product/610480-syr-maasdam-45-nar-bez-zmzh-rossiya-125g/
Сыры;Сыр плавленый HOCHLAND Ассорти пицца 45%, без змж, 140г;99.99 ₽;https://lenta.com/product/746938-syr-plavlenyjj-assorti-picca-45-bez-zmzh-rossiya-140g/
Сыры;Сыр плавленый ЛЕНТА с грибами 50%, без змж, 400г;199.99 ₽;https://lenta.com/product/452332-syr-plavlenyjj-s-gribami-50-vannochka-bez-zmzh-rossiya-400g/
Сыры;Сыр творожный 365 ДНЕЙ с зеленью 30%, без змж, 100г;49.99 ₽;https://lenta.com/product/572505-syr-tvorozhnyjj-s-zelenyu-30-bez-zmzh-rossiya-100g/
Сыры;Сыр плавленый ЛЕНТА Сливочный 50%, без змж, 130г;94.99 ₽;https://lenta.com/product/521294-syr-plavlenyjj-slivochnyjj-50-treugolniki-bez-zmzh-rossiya-130g/
Сыры;Сыр рассольный БУТЕРБРОДОВ Халуми 50%, без змж, 130г;184.99 ₽;https://lenta.com/product/545677-syr-halumi-rassolnyjj-50-bez-zmzh-rossiya-130g/
Сыры;Сыр ЛЕНТА Легкий 30%, без змж, 180г;179.99 ₽;https://lenta.com/product/714215-syr-legkijj-30-kusok-bez-zmzh-rossiya-180g/
Сыры;Сыр LA PAULINA Моцарелла 42%, без змж, весовой;479.99 ₽;https://lenta.com/product/692712-syr-mocarella-42-bez-zmzh-ves-argentina/
Сыры;Сыр плавленый PRESIDENT Сливочный 45%, без змж, 140г;109.99 ₽;https://lenta.com/product/244316-syr-plavlenyjj-prezident-slivochnyjj-8-dolek-45-bez-zmzh-rossiya-140g/
Сыры;Сыр BONFESTO Моцарелла пицца 40%, без змж, весовой;799.99 ₽;https://lenta.com/product/509935-syr-mocarella-picca-40-ves-bez-zmzh-belarus/
Сыры;Набор сыров ЛЕНТА FRESH Чечил-спагетти с хмели-сунели/чили/чесноком/укропом 45%, без змж, 150г;219.99 ₽;https://lenta.com/product/735242-nabor-syrov-chechil-spagetti-s-hmeli-sunelichilichesnokomukropom-45-bez-rossiya-150g/
Сыры;Сыр PREMIUM CLUB с трюфелями 45%, без змж, 200г;279.99 ₽;https://lenta.com/product/722319-syr-s-tryufelyami-45-bez-zmzh-rossiya-200g/
Сыры;Сыр ВЫБОР СЕМЬИ Российский 45%, нарезка, без змж, 500г;499.99 ₽;https://lenta.com/product/713095-syr-rossijjskijj-45-fas-narezka-bez-zmzh-rossiya-500g/
Сыры;Сыр мягкий BONFESTO Рикотта 40%, без змж, 250г;144.99 ₽;https://lenta.com/product/614931-syr-rikotta-myagkijj-40bez-zmzh-belarus-250g/
Сыры;Сыр полутвердый HOCHLAND Grunlander Чеддер 50%, без змж, 180г;209.99 ₽;https://lenta.com/product/699108-syr-ptv-grunlander-chedder-50-bez-zmzh-rossiya-180g/
Сыры;Сыр плавленый HOCHLAND Фетакса с маслинами и паприкой 45%, без змж, 200г;149.99 ₽;https://lenta.com/product/499613-syr-plavlenyjj-fetaksa-s-maslinami-i-paprikojj-bez-zmzh-rossiya-200g/
Сыры;Сыр ЛЕНТА вкус топленого молока 45% шар, без змж, весовой;240.00 ₽;https://lenta.com/product/721641-syr-vkus-toplenogo-moloka-45-shar-bez-zmzh-ves-rossiya/
Сыры;Сыр мягкий ЛЕНТА FRESH Камамбер с белой плесенью 50% без змж, 125г;219.99 ₽;https://lenta.com/product/730730-syr-myagkijj-kamamber-s-belojj-plesenyu-50-bez-zmzh-rossiya-125g/
Сыры;"Сыр плавленый HOCHLAND Ассорти: сливочный, ветчина 45%, ломтики, без 
змж, 150г";109.99 ₽;https://lenta.com/product/58071-syr-plavlenyjj-assorti-slivoch-vetchina-45-lomtiki-bez-zmzh-rossiya-150g/
